2.8793	0.26202
2.8831	0.24239
2.8866	0.2227
2.8898	0.20296
2.8927	0.18317
2.8953	0.16334
2.8976	0.14347
2.8996	0.12357
2.9012	0.10364
2.9025	0.083682
2.9035	0.063707
2.9042	0.043718
2.9046	0.023722
2.9046	0.003723
2.9043	-0.016276
2.9037	-0.036267
2.9028	-0.056245
2.9015	-0.076206
2.8999	-0.096143
2.898	-0.11605
2.8957	-0.13592
2.8931	-0.15575
2.8902	-0.17554
2.8869	-0.19527
2.8833	-0.21495
2.8794	-0.23456
2.8751	-0.2541
2.8705	-0.27356
2.8655	-0.29294
2.8602	-0.31223
2.8546	-0.33142
2.8486	-0.3505
2.8423	-0.36947
2.8356	-0.38833
2.8286	-0.40706
2.8212	-0.42566
2.8135	-0.44412
2.8054	-0.46242
2.797	-0.48057
2.7882	-0.49855
2.7791	-0.51636
2.7696	-0.53398
2.7598	-0.55141
2.7496	-0.56864
2.7391	-0.58566
2.7283	-0.60246
2.7171	-0.61904
2.7056	-0.63538
2.6937	-0.65148
2.6815	-0.66731
2.6689	-0.68288
2.656	-0.69818
2.6428	-0.71318
2.6293	-0.72789
2.6154	-0.7423
2.6012	-0.75639
2.5867	-0.77015
2.5719	-0.78357
2.5568	-0.79665
2.5414	-0.80938
2.5257	-0.82173
2.5097	-0.83372
2.4934	-0.84531
2.4768	-0.85652
2.46	-0.86732
2.4429	-0.87771
2.4256	-0.88769
2.408	-0.89723
2.3902	-0.90635
2.3722	-0.91504
2.354	-0.92327
2.3356	-0.93106
2.317	-0.9384
2.2982	-0.94527
2.2793	-0.95169
2.2602	-0.95764
2.241	-0.96313
2.2216	-0.96815
2.2021	-0.97269
2.1825	-0.97677
2.1628	-0.98037
2.143	-0.9835
2.1232	-0.98616
2.1033	-0.98836
2.0834	-0.99009
2.0634	-0.99136
2.0434	-0.99217
2.0234	-0.99253
2.0034	-0.99243
1.9834	-0.99188
1.9634	-0.99089
1.9435	-0.98946
1.9236	-0.9876
1.9037	-0.98531
1.8839	-0.98259
1.8641	-0.97946
1.8444	-0.97591
1.8248	-0.97195
1.8053	-0.96759
1.7859	-0.96284
1.7666	-0.9577
1.7474	-0.95218
1.7283	-0.94628
1.7093	-0.94001
1.6904	-0.93337
1.6717	-0.92637
1.6531	-0.91902
1.6346	-0.91132
1.6163	-0.90328
1.5981	-0.89491
1.5801	-0.88621
1.5622	-0.87719
1.5445	-0.86786
1.527	-0.85822
1.5096	-0.84828
1.4924	-0.83804
1.4754	-0.82752
1.4586	-0.81671
1.442	-0.80563
1.4255	-0.79428
1.4092	-0.78266
1.3931	-0.77079
1.3772	-0.75867
1.3615	-0.7463
1.346	-0.7337
1.3307	-0.72087
1.3156	-0.70781
1.3006	-0.69453
1.2858	-0.68104
1.2712	-0.66734
1.2568	-0.65344
1.2426	-0.63935
1.2286	-0.62507
1.2148	-0.61061
1.2012	-0.59597
1.1878	-0.58116
1.1745	-0.56619
1.1614	-0.55106
1.1485	-0.53578
1.1358	-0.52035
1.1232	-0.50478
1.1108	-0.48908
1.0986	-0.47325
1.0865	-0.45729
1.0746	-0.44121
1.0629	-0.42502
1.0513	-0.40872
1.0399	-0.39232
1.0286	-0.37582
1.0174	-0.35923
1.0064	-0.34256
0.99552	-0.32581
0.98471	-0.30898
0.97401	-0.29208
0.96341	-0.27512
0.95291	-0.2581
0.94249	-0.24103
0.93215	-0.22391
0.92188	-0.20675
0.91167	-0.18955
0.90151	-0.17232
0.89139	-0.15507
0.8813	-0.1378
0.87122	-0.12053
0.86115	-0.10325
0.85107	-0.085978
0.84096	-0.068721
0.83082	-0.051484
0.82062	-0.034279
