-1.0081	4.2001
-1.0036	4.2161
-0.99899	4.2321
-0.99423	4.2481
-0.98937	4.264
-0.98439	4.2799
-0.9793	4.2958
-0.97409	4.3116
-0.96876	4.3274
-0.9633	4.3431
-0.95772	4.3588
-0.95201	4.3745
-0.94617	4.3901
-0.9402	4.4057
-0.93409	4.4212
-0.92784	4.4367
-0.92145	4.4521
-0.91491	4.4674
-0.90823	4.4827
-0.9014	4.4979
-0.89441	4.513
-0.88726	4.5281
-0.87995	4.5431
-0.87248	4.558
-0.86485	4.5728
-0.85705	4.5875
-0.84908	4.6021
-0.84093	4.6166
-0.8326	4.631
-0.8241	4.6453
-0.81541	4.6595
-0.80654	4.6736
-0.79748	4.6876
-0.78823	4.7015
-0.77879	4.7152
-0.76916	4.7288
-0.75934	4.7423
-0.74933	4.7556
-0.73913	4.7688
-0.72874	4.7818
-0.71816	4.7947
-0.70739	4.8074
-0.69643	4.82
-0.68529	4.8324
-0.67397	4.8446
-0.66247	4.8567
-0.6508	4.8686
-0.63896	4.8803
-0.62696	4.8919
-0.61481	4.9033
-0.60252	4.9146
-0.59009	4.9257
-0.57753	4.9367
-0.56485	4.9475
-0.55206	4.9582
-0.53917	4.9688
-0.52619	4.9793
-0.51313	4.9897
-0.5	5
